id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
los-angeles-osm-f1515481,Midnight Mission,shelter,"601 South San Pedro Street, Los Angeles, CA, 90013",34.0422522,-118.2459831,+12136249258,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/419967770
los-angeles-osm-8c44adb8,Union Rescue Mission,shelter,"545 South San Pedro Street, Los Angeles, 90013",34.0433447,-118.2450769,,,,,,,,,,,,,,,Mo-Su 08:00-20:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/419967772
los-angeles-osm-fc5c5464,Los Angeles Mission,shelter,"303 East 5th Street, Los Angeles, 90013",34.0453499,-118.2450607,,,,,,,,,,,,,,,Mo-Fr 08:00-16:00; Sa-Su off,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/423024389
los-angeles-osm-59e876fa,Downtown Women's Center,shelter,"325 South Los Angeles Street, Los Angeles, 90013",34.0446167,-118.2432335,,,,,,,,,,,,,,,Mo-Fr 06:00-16:00; Sa-Su 07:00-15:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/427817493
los-angeles-osm-d1e33c75,L.A.M.P. Community,shelter,"526 South San Pedro Street, Los Angeles, 90013",34.0431323,-118.2438897,+12133460505,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/427938794
los-angeles-osm-b0054c57,Weingart Center Association,shelter,"566 South San Pedro Street, Los Angeles, 90013",34.0422942,-118.2447767,+12136279000,,,,,,,,,,,,,,Mo-Fr 00:00-24:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/427938811
los-angeles-osm-0e76a328,Volunteers of America LA,shelter,"544 South San Pedro Street, Los Angeles, 90013",34.042573,-118.2475926,+12132360875,,,,,,,,,,,,,,Mo-Fr 09:00-17:00; Sa-Su off,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/428019051
los-angeles-osm-0bf0c8dc,Holloway Interim Housing Program,shelter,"8465 Santa Monica Boulevard, West Hollywood, CA, 90069",34.0903345,-118.3755142,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/429318595
los-angeles-osm-b6e2c0ee,WIC Program,medical,"1025 Celis Street, San Fernando, CA, 91340",34.282029,-118.4415623,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/438411544
los-angeles-osm-c1e3429b,Burbank Temporary Aid Center,shelter,"1304 Burbank Boulevard, Burbank, CA, 91506",34.1825238,-118.326059,,,,,,,,,,,,,,,Mo-Fr 09:00-12:00,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/471753605
los-angeles-osm-15de47a2,Chandler Boulevard Tiny Home Village,shelter,,34.1683164,-118.3817922,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/943659077
los-angeles-osm-6294f506,Arroyo Seco Tiny Home Village,shelter,,34.1093551,-118.1854474,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/955399079
los-angeles-osm-837558ba,Reseda Tiny Home Village,shelter,,34.1925484,-118.5486938,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/1043250060
los-angeles-osm-80890de3,Alexandria Tiny Home Village,shelter,,34.1839888,-118.3982746,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/1235648923
los-angeles-osm-734e065e,Whitsett West Tiny Home Village,shelter,,34.2067791,-118.4069394,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/1238692818
los-angeles-osm-3e4bdcb3,Tarzana Tiny Home Village,shelter,,34.180573,-118.5388686,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/1280745458
los-angeles-osm-55d2c131,Hope the Mission Van Nuys Shelter,shelter,"7702 Van Nuys Boulevard, Van Nuys, CA",34.2108581,-118.4466251,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/1306807188
los-angeles-osm-ff061927,Christy's Foundation,meal,"9301 Tampa Avenue, Northridge, CA, 91324",34.2394863,-118.5563539,,,,,,,,,,,,,,,,,,,2026-08-19,,website,ok,Source: https://www.openstreetmap.org/way/1387934101
